File Name,Description
ssh-2.0.12.brute.for..>,ssh-2.0.12 allows remote attacker to verify userids.
su+pam.redhat.txt,"Red Hat PAM version of the 'su' utility allows any local user to easily brute force the superuser (root) password with fast scripted (automated) attacks, avoiding all logging via syslog too."
sudo.info.txt,"Sudo v1.5.6p2-2, a program that provides limited superuser privileges, does not properly handle improper file access attempts, revealing information about file existence."
sun.cc.compiler.txt,"""Big Brother"" feature that sends lists of your C compiler commands to ""ut-cc@sunpro.Eng.Sun.COM"" exists in alpha and beta versions of Sun's SUNWspro C compiler package."
sun.sendmail.securit..>,"Time to upgrade your Sun 5.5.1 and 5.6 sendmail software to version 8.8.8. Sun describes it as ""taking advantage of new security enhancements""; I call it ""plugging all the security holes in v8.6.9"". :)"
sun.useradd.expir.da..>,Sun Solaris 7 Useradd program contains a y2k bug in the '-e' expiration date parameter. Vendor fix included.
suse.6.1.tmp.symlink..>,/tmp directory symlink vulnerabilities in SuSE Linux 6.1 allow malicious users to create/overwrite arbitrary files. Numerous security implications.
tcp.md5.router.dos.t..>,Core router TCP MD5 option leaves several router operating systems open to 'TCP connection choke' denial of service attacks.
tcpdump.3.4.dos.txt,tcpdump v3.4 is vulnerable to a remote denial of service attack when hit with IP packets with Protocol-4 and ihl=0. Exploit description and patch included.
tesoiis.c,"UNIX port of the eEye NT4+IIS4 URL buffer overflow remote exploit, coded in C. By scut & the teso crew."
trend.micro.intersca..>,"Security hole in Trend Micro's InterScan 3.0 FTP Proxy allows anybody to log in to the FTP proxy, and does not allow connection filtering. Disabling the FTP Proxy Server cripples the software. No vendor response."
vmware.bof.txt,VMware for Linux v1.0.1 and earlier contains a security hole that allows malicious users to gain root access through an exploitable buffer overrun attack.  Discovered by Asylum Security.  Vendor upgrade available.  7.130 kb.
whois_rawcgi.txt,"The whois_raw.cgi perl script included in all freeware versions of the cdomain package allows remote attacker to view/retrieve any system files, such as /etc/passwd, and to execute commands. Exploit descriptions included. No fix available (unless you buy the latest commercial version). Discovered by antirez."
windows.prn.flaw.txt,Windows (networked) PRN flaw allows any user to create files and directories that cannot be deleted. Recommended fix and KB article info included.
worm.explore.zip.ana..>,Excellent and detailed analysis of the 'Worm.ExploreZip' trojan/worm that is wreaking havoc all over the world at an alarming rate. Analysis by Simple Nomad.
ATT_DoS.txt,DoS attack on AT&T Wireless text-messaging service
DNS_DoS.txt,Exploit code for possible denial of service using DNS
Gauntlet_Firewall_Lo..>,Exploit code to remotely lock up a Gauntlet 5.0 firewall
LPRng.txt,Exploit for lprng's source port check failure written and tested on Debian GNU/Linux
MacOS_encryption.txt,The encryption algorithm in MacOS system is simple and the password can be easily decoded
VMWare_exploit.txt,VMWare version 1.0.1 root exploit
aass.c,The AntiAntiSniff Sniffer
aass_patch.txt,"A patch for the AntiAntiSniff Sniffer	  			"
cassandra.txt,Cassandra is a free Trojan Horse Guard which has the ability to detect and remove 25 different Trojan Horses
cfdecrypt.txt,"Decrypt Cold Fusion templates encrypted with CFCRYPT				"
cron_bof.txt,Buffer overflow in cron daemon
glibc_exploit.txt,"Bug in pt_chown suid helper program, supplied with glibc 2.1.x	"
hunt-1_3.tgz,"A popular UN*X package that does promiscuous mode detection and also does MA Cspoofing, ARP collection, connection hijacking, etc"
ipchains_patch.txt,Linux 2.2.10 ipchains vulnerability description and patch
linux_segment_limit_..>,"Linux 2.0.37 has a segment limit bug with filling the lower 16 bits of the ""segment limit"" field in the GDT descriptors"
login_patch.txt,Patch to util-linux-2.9o login.c (and pathnames.h) that provides a means under Linux (should be pretty portable to other OS's) to set limits for the address space limit
netscape_ssl_bug.txt,SSL handshake bug in Netscape Enterprise Server that can be exploited to crash the server
remote_bof_cfingerd...>,Remote buffer overflow in cfingerd 1.3.2
rootcron.txt,An exploit for recent vixie-cron vulnerability giving instant root shell
rpc_exploit.txt,The caledar manager (rpc.cmsd)on Solaris 2.5 and 2.5.1 is vulnerable to a buffer overflow attack
vmfuxx0r.c,"This program can be used to exploit DoS bugs in the VM systems or utility sets of certain OS's. 	"
windows_exploits.txt,Two exploits for windows 95/98 : one to drop a network connection and the other to reboot windows 98se
windows_kod.txt,IP stack bug in windows kod.c (kiss of death)
windows_phonedialer_..>,Phone dialer in Windows NT contains a buffer overflow vulnerability that can be exploited to run arbitary code
inviter,
DoS_frontpage.pl,Perl exploit code to crash Front Page remotely
bsd_bugs.txt,Exploit for netbsd/openbsd procfs/fdesc
cfingerd_bug.txt,A bug in cfingerd for versions prior to 1.4.0 tha enables any user to execute code with root privaliges
cron_root_exploit.tx..>,Vixie crond exploit
cron_root_patch.txt,Vixie cron root exploit patch
crond_exploit.txt,
dnsabuser.c,Exploit code for a denial of service attack using DNS
doomzday4.c,Exploit code for ircd 2.10.x/ircnet
freebsd_DoS.txt,FreeBSD local denial of service exploit
freebsd_root_exploit..>,Free BSD local root exploit for fts_print()
hiperbomb2.c,Exploit to send a large volume of IACs which eventually leads to a reboot of 3COM's HiperARC
iis4_remote_DoS.txt,Exploit for denial of service against IIS version 4.0
ircbug.txt,Bug to obtain IRCop in v2.8/Hybrid-6b96
kernel_hide.txt,A kernel-module for 2.2 kernels to hide itselft
libtermcap_exploit.t..>,Local exploit for suid root programs linked to libtermcap < 2.0.8-15
libtermcap_xterm_exp..>,Exploit for libtermcap xterm/nxterm on Slackware 3.5 and 3.6
linux_blind_tcp_spoo..>,A spoof against blind TCP for linux 2.0.36/37 with exploit code
linux_stealth_module..>,Exploit code for kernel 2.2.10 and 2.0.36
portmap.txt,Remote root linux exploit (TROJAN)
proftpd_exploit.txt,Proftpd 1.2.0 remote root exploit for RedHat Linux 6.0
proftpd_exploiting_t..>,The ultimate proftpd pre0-3 exploiting toolkit
solaris_LCmessages.t..>,Exploit code to utilize the LC_MESSAGES bug in Solaris 2.7 to gain root
telnet_heap_exploit...>,"Exploit code for heap overflow in telnet.exe that ships with windows 95	"
wtkill.pl,Exlpoit for remote DoS of Webtrends Enterprise reporting Server
3com_hub_vuln.txt,SNMP vulnerability found in 3com hubs
3wahas.tar.gz,3 Way Handshake flooder that opens up a real connection (courtesy of teso)
AIX_ftpd_bof_exploit..>,Remote buffer overflow in ftpd under AIX 4.3.2 running on an RS6000.
Abaddon.zip,"Apparently this program will give you any privileges you like under NT, any service pack. We haven't tested it yet, but it looks interesting. The instructions state: simply run Abaddon.exe, and answer the two questions that are asked (You can change them or leave them on default), then press OK. We highly recommend you add"
ActiveX_bof.txt,Several ActiveX buffer overruns
BSD_local_DoS.txt,Exploit code for instigating a Denial of Service attack on BSD systems
FreeBSD-SA-99.05.fts..>,fts library routine vulnerability. Local users could gain root access.
FreeBSD_DoS.txt,FreeBSD vfs_cache.c in version 3.0 and later is vulnerable to a denial of service attack as there is no way to purge entries from the cache.
FreeBSD_FTP_port_hol..>,Three ftpd ports vulnerable to attack that could lead to remote root access
HOWTOads.htm,How to get rid of those annoying advertisements on free web page providers. Courtesy of SmoG
HackersGuideToAIM.zi..>,"A complete guide to AOL Instant Messenger, from Livewire. Contains 6 exploits, information about password cracking, etc."
IE5_vuln.txt,"IE 5.0 vulnerability allows reading local and remote text files using ""download behavior""."
Linux_mini-sql_bof.t..>,Linux exploit for w3-auth authentication module from mini-sql package.
Linux_suse_exploits...>,Linux Suse exploits for /usr/bin/pb and /usr/bin/pg that allow any user to read any file on the system since these two mentioned files are suid root.
MS_security_bulletin..>,"Patch Available for ""Fragmented IGMP Packet"" Vulnerability"
MacOS_encryption_alg..>,Mac OS encryption algorithm exploit
SCO_lpr_vuln.txt,A security hole in SCO UNIX 5.0.x /usr/bin/lprth exploit code to obtain root
SDI.exploit4.proftpd..>,root exploit for the ProFTPD log_xfer() buffer overflow.
SSH.1.2.27.DOS.txt,"SSH has the option of setting up ""authentication sockets"", used to pass authentication keys securely.  When this is used, a socket is created on both client and server machines; the socket created on the server uses an often easy to guess filename (based on the PID)..."
Slxploit.exe,SLmail 3.2.3113 remote (binary).  Homepage here.
Solaris_x86_mail_exp..>,Working Solaris x86 /usr/bin/mail exploit
SuSE_overflow_exploi..>,/usr/bin/sccw contains a bug allowing a local root compromise through an overflow in handling $HOME. For Linux x86 tested on SuSE 6.2.
SuSE_root_exploit.tx..>,nlservd/rnavc local root exploit for Linux x86 tested on SuSE 6.2. Exploits Arkiea's Knox backup package.
